,State Name,TOXIC_CAT,Year,Unnamed: 0_Avg,1st Max Hour_Avg,1st Max Value_Avg,AQI_Avg,Arithmetic Mean_Avg,CBSA Code_Avg,County Code_Avg,Latitude_Avg,Longitude_Avg,Method Code_Avg,Observation Count_Avg,Observation Percent_Avg,POC_Avg,Parameter Code_Avg,Site Num_Avg,State Code_Avg,row_num_Avg
18,Alabama,HAPS,1999,1631475.0,0.0,0.00144257471264,,0.00144257471264,19460.0,79.0,34.342904,-87.33973,801.0,1.0,100.0,1.0,88122.2,2.0,1.0,1631475.0
19,Alabama,HAPS,2000,1795096.0,0.0,0.00120725274725,,0.00120725274725,19460.0,79.0,34.342904,-87.33973,802.0,1.0,100.0,1.0,88122.2,2.0,1.0,1795096.0
20,Alabama,HAPS,2001,2006046.5,0.0,0.00902522421525,,0.00902522421525,15969.7757848,75.2869955157,33.8455689865,-87.0499706233,807.569506726,1.0,100.0,3.47533632287,88120.941704,187.901345291,1.0,2006046.5
21,Alabama,HAPS,2002,2315365.0,0.0154383385407,0.113780009189,,0.113780009189,26249.6930711,89.4980702077,32.1357987374,-87.5634432906,521.422165043,1.0,100.0,2.80555045028,63525.3712553,1694.46333395,1.0,2315365.0
22,Alabama,HAPS,2003,2706871.0,0.0,0.140776827787,,0.140776827787,28054.0174617,90.4898139947,31.8981783887,-87.6297336052,456.430469442,1.0,100.0,2.57054283184,58785.0926231,1931.82867266,1.0,2706871.0
23,Alabama,HAPS,2004,3123511.5,0.0,0.00645876850938,,0.00645876850938,20202.2704837,77.0602171767,33.3507765365,-86.9012069072,808.889930898,1.0,100.0,4.06219151037,88120.643386,358.296643633,1.0,3123511.5
24,Alabama,HAPS,2005,3568319.5,0.0,0.135380580666,,0.135380580666,18320.6730452,76.5572418344,33.339748322,-86.821588213,642.744473771,1.0,100.0,4.47822500825,74772.5282085,663.61778291,1.0,3568319.5
25,Alabama,HAPS,2006,4055413.5,0.0,0.176763020392,,0.176763020392,17010.3193536,78.2947287418,33.5052175464,-86.773445111,591.577914583,1.0,100.0,4.45940746441,71115.0642555,837.096190843,1.0,4055413.5
26,Alabama,HAPS,2007,4523298.0,0.0,0.0120436765154,,0.0120436765154,18723.8074931,82.879987816,33.576787738,-86.6462674791,807.096558026,1.0,100.0,3.58056655498,88120.888212,335.179104478,1.0,4523298.0
27,Alabama,HAPS,2008,4990612.0,0.0,0.0091149764964,,0.0091149764964,18652.4161705,82.9542463178,33.5710333507,-86.6400616816,807.259793168,1.0,100.0,3.63992478847,88120.8580382,342.521153243,1.0,4990612.0
28,Alabama,HAPS,2009,5443531.0,0.935506732814,0.246258740846,,0.246258740846,17510.0921332,80.5067328136,33.5484233735,-86.6712326102,627.084337349,1.0,100.0,3.00850460666,76826.5180723,1659.45145287,1.0,5443531.0
29,Alabama,HAPS,2010,5899462.0,0.0,0.0920081333333,,0.0920081333333,18965.9301587,58.3295238095,32.6191474472,-87.0229782857,589.714285714,1.0,100.0,5.65333333333,74446.1710053,240.904126984,1.0,5899462.0
30,Alabama,HAPS,2011,6343266.5,0.424920760697,0.318109681062,,0.318109681062,16926.5213946,79.4694928685,33.5505527173,-86.6854914655,532.389659271,1.0,100.0,2.87143423138,70889.1358954,2397.10479398,1.0,6343266.5
31,Alabama,HAPS,2012,6774671.5,0.055890702626,0.325484905962,,0.325484905962,16542.9737402,78.728530873,33.5636740271,-86.7063435777,489.61071682,1.0,100.0,2.67441447835,68217.8333925,2709.99467708,1.0,6774671.5
32,Alabama,HAPS,2013,7207806.0,0.0,0.00363955913018,,0.00363955913018,18762.1626452,83.0607685433,33.5559001906,-86.6391685469,807.313672922,1.0,100.0,3.65951742627,88120.8480786,452.101876676,1.0,7207806.0
33,Alabama,HAPS,2014,7628287.0,0.0,0.00663345598641,,0.00663345598641,18355.0693462,82.3608831022,33.5427673575,-86.6500417622,807.52844608,1.0,100.0,3.7376167563,88120.8083781,489.799320691,1.0,7628287.0
55,Alabama,Lead,1999,547427.5,0.0,0.325833333333,,0.325833333333,45980.0,109.0,31.7917625,-85.9798445,92.0,1.0,100.0,1.0,12128.0,4.5,1.0,547427.5
56,Alabama,Lead,2000,561681.5,0.0,0.29,,0.29,45980.0,109.0,31.7917625,-85.9798445,92.0,1.0,100.0,1.0,12128.0,4.5,1.0,561681.5
57,Alabama,Lead,2001,574745.5,0.0,0.323333333333,,0.323333333333,45980.0,109.0,31.7917625,-85.9798445,92.0,1.0,100.0,1.0,12128.0,4.5,1.0,574745.5
58,Alabama,Lead,2002,588227.5,0.0,0.0341280487805,,0.0341280487805,35462.9268293,98.756097561,30.8856042683,-87.8074937073,273.829268293,1.0,100.0,1.14634146341,12128.0,2649.26219512,1.0,588227.5
59,Alabama,Lead,2003,602380.5,0.0,0.0893897637795,,0.0893897637795,35406.1417323,98.7007874016,30.881114063,-87.8196794173,375.582677165,1.0,100.0,1.1968503937,12128.0,2663.46456693,1.0,602380.5
60,Alabama,Lead,2004,615866.5,0.0,0.486666666667,,0.486666666667,45980.0,109.0,31.7913603333,-85.9796186667,803.0,1.0,100.0,1.33333333333,12128.0,4.0,1.0,615866.5
61,Alabama,Lead,2005,630203.0,0.0,0.188260645161,,0.188260645161,32701.0322581,94.135483871,32.5079391806,-86.3768971613,193.864516129,1.0,100.0,4.02580645161,12128.0,731.509677419,1.0,630203.0
62,Alabama,Lead,2006,645274.5,0.0,0.2324,,0.2324,37128.6238532,99.0917431193,32.2690175413,-86.244436656,56.3853211009,1.0,100.0,3.82568807339,12128.0,488.944954128,1.0,645274.5
63,Alabama,Lead,2007,660936.0,0.0,0.70544516129,,0.70544516129,45980.0,109.0,31.7911475742,-85.9794991935,44.0,1.0,100.0,3.14193548387,12128.0,3.73548387097,1.0,660936.0
64,Alabama,Lead,2008,673630.0,0.0,0.57596039604,,0.57596039604,45980.0,109.0,31.790556,-85.979167,107.0,1.0,100.0,3.54455445545,12128.0,3.0,1.0,673630.0
65,Alabama,Lead,2009,686252.5,0.0,0.413072727273,,0.413072727273,45980.0,109.0,31.790556,-85.979167,44.0,1.0,100.0,1.52727272727,14129.0,3.0,1.0,686252.5
66,Alabama,Lead,2010,702538.0,0.0,0.601202020202,,0.601202020202,45980.0,109.0,31.79056,-85.97917,44.0,1.0,100.0,1.48484848485,14129.0,3.0,1.0,702538.0
67,Alabama,Lead,2011,720900.5,0.0,0.621264150943,,0.621264150943,45980.0,109.0,31.79056,-85.97917,44.0,1.0,100.0,1.49056603774,14129.0,3.0,1.0,720900.5
68,Alabama,Lead,2012,739294.0,0.0,0.235598615917,,0.235598615917,28629.6885813,88.7093425606,33.1015244291,-86.5234177785,363.875432526,1.0,100.0,1.39792387543,43855.6435986,11.7750865052,1.0,739294.0
69,Alabama,Lead,2013,761259.0,0.0,0.0716855895197,,0.0716855895197,29408.4716157,90.4497816594,32.6987457118,-86.4098596943,437.676855895,1.0,100.0,1.48908296943,50714.1528384,13.3056768559,1.0,761259.0
70,Alabama,Lead,2014,782814.0,0.0,0.03196069869,,0.03196069869,29268.0349345,90.2925764192,32.7064422009,-86.413509607,441.013100437,1.0,100.0,1.50218340611,51024.1965066,13.3930131004,1.0,782814.0
81,Alabama,NONOxNOy,2002,2943915.5,8.13090909091,20.2345454545,,5.95933690909,22520.0,33.0,34.758781,-87.650562,14.0,22.9018181818,95.5927272727,2.0,42602.0,1002.0,1.0,2943915.5
82,Alabama,NONOxNOy,2003,3168026.5,7.93871866295,14.2771587744,,4.77804653343,25614.9860724,70.7437325905,34.7036155153,-87.069495727,14.0,22.7325905292,94.8913649025,1.24512534819,42602.0,248.635097493,1.0,3168026.5
83,Alabama,NONOxNOy,2004,3393398.5,7.46071428571,11.8107142857,,3.59580266786,39028.0,73.6,34.8355082333,-85.97216135,39.4285714286,22.7095238095,94.7833333333,1.78333333333,42602.0,16.5333333333,1.0,3393398.5
84,Alabama,NONOxNOy,2005,3622030.5,9.40322580645,12.1774193548,,4.20329925806,42460.0,71.0,34.876944,-85.720833,74.0,22.935483871,95.7419354839,2.0,42602.0,20.0,1.0,3622030.5
85,Alabama,NONOxNOy,2011,5112526.5,9.91025641026,48.5901709402,,12.7499348191,13820.0,73.0,33.553056,-86.815,624.0,21.3974358974,89.3418803419,1.0,42600.5,23.0,1.0,5112526.5
86,Alabama,NONOxNOy,2012,5402162.5,8.21739130435,88.3565217391,,21.4017179783,13820.0,73.0,33.553056,-86.815,624.0,22.0869565217,92.152173913,1.0,42600.5,23.0,1.0,5402162.5
87,Alabama,NONOxNOy,2013,5703693.5,10.3409961686,30.4348659004,,9.12849038123,13820.0,73.0,33.553056,-86.815,590.835249042,21.4252873563,89.4367816092,1.05938697318,42600.6781609,23.0,1.0,5703693.5
88,Alabama,NONOxNOy,2014,6020668.5,10.4067877629,46.004541109,,14.3251377777,13820.0,73.0,33.5420191119,-86.8251585851,397.105162524,21.9015296367,91.3819311663,1.15296367113,42601.4823136,733.458891013,1.0,6020668.5
102,Alabama,VOCS,2002,6118815.0,0.0,1.32377338322,,1.32377338322,,97.0,30.7289128594,-88.1121729449,148.635168359,1.0,100.0,1.10144307857,43948.5529663,3102.70657402,1.0,
103,Alabama,VOCS,2003,7224659.0,0.0,1.3384190224,,1.3384190224,,97.0,30.726427267,-88.1158008579,148.78956762,1.0,100.0,1.18268178939,43955.4345673,3102.58068973,1.0,
104,Alabama,VOCS,2005,9499755.5,0.0,1.42689397089,,1.42689397089,,73.0,33.5253337022,-86.9467626601,106.03950104,1.0,100.0,6.06444906445,44076.1205821,1636.76949064,1.0,
105,Alabama,VOCS,2006,10779617.5,0.0,0.824224441581,,0.824224441581,,73.0,33.5281842603,-86.9375805516,105.68556701,1.0,100.0,6.10824742268,44046.838488,1875.15914948,1.0,
106,Alabama,VOCS,2009,14735399.5,3.66666666667,0.602720833333,,0.602720833333,,73.0,33.5640927778,-86.8018317083,101.0,1.0,100.0,1.13888888889,44072.5333333,5502.625,1.0,
107,Alabama,VOCS,2010,16000509.0,0.0,1.76932071042,,1.76932071042,,3.0,30.497478,-87.880258,112.832703889,1.0,100.0,10.2102684495,43947.1101358,10.0,1.0,
108,Alabama,VOCS,2011,17288436.5,1.09160305344,0.607063104326,,0.607063104326,,73.0,33.5608507863,-86.8062649924,101.0,1.0,100.0,1.61832061069,44072.5333333,5602.61832061,1.0,
109,Alabama,VOCS,2012,18577527.0,0.124273033364,0.565932761963,,0.565932761963,,73.0,33.5604465673,-86.8064705773,101.0,1.0,100.0,1.57983879196,44051.6247322,5604.01030507,1.0,
126,Alaska,HAPS,1999,1631947.5,0.0,0.00046231372549,,0.00046231372549,,68.0,63.7232,-148.9676,800.0,1.0,100.0,1.0,88122.2,3.0,2.0,1631947.5
127,Alaska,HAPS,2000,1795578.5,0.0,0.000279705882353,,0.000279705882353,,68.0,63.7232,-148.9676,802.0,1.0,100.0,1.0,88122.2,3.0,2.0,1795578.5
128,Alaska,HAPS,2001,2007135.5,0.0,0.000290964285714,,0.000290964285714,11260.0,87.5833333333,62.8185361607,-150.045787917,802.0,1.0,100.0,1.0,88122.2,4.78571428571,2.0,2007135.5
129,Alaska,HAPS,2002,2319493.5,0.0,0.000557844460227,,0.000557844460227,11260.0,77.05078125,60.4969183757,-152.498012297,803.840909091,1.0,100.0,1.81818181818,88121.7840909,8.55220170455,2.0,2319493.5
130,Alaska,HAPS,2003,2712351.0,0.0,0.000565017991495,,0.000565017991495,11260.0,76.182531894,60.5289717622,-152.377171701,804.06673209,1.0,100.0,1.91854759568,88121.7330716,8.9273797841,2.0,2712351.0
131,Alaska,HAPS,2004,3127170.5,0.0,0.000313297611758,,0.000313297611758,11260.0,112.150949173,60.3664632979,-151.018218163,802.843233313,1.0,100.0,1.46203306797,88122.0094917,1067.97244336,2.0,3127170.5
132,Alaska,HAPS,2005,3573340.5,0.0,0.000353886934673,,0.000353886934673,14237.1566265,131.601758794,60.5796882146,-149.129655205,801.293467337,1.0,100.0,1.73542713568,88121.961809,1329.34221106,2.0,3573340.5
133,Alaska,HAPS,2006,4060147.0,0.0,0.000410262356524,,0.000410262356524,15230.4265403,129.218786601,60.868310167,-148.993360052,801.839775123,1.0,100.0,1.97095338487,88121.8599204,1250.52002811,2.0,4060147.0
134,Alaska,HAPS,2007,4527021.0,0.0,0.000395315877973,,0.000395315877973,15168.2488238,129.833053087,60.9066848669,-148.980106079,801.870766274,1.0,100.0,1.99447513812,88121.8541917,1239.02233966,2.0,4527021.0
135,Alaska,HAPS,2008,4994390.5,0.0,0.0335217842419,,0.0335217842419,14466.0921844,128.317682089,61.0130937716,-149.195076024,772.70865781,1.0,100.0,2.03756298672,86296.8156207,1295.42830967,2.0,4994390.5
136,Alaska,HAPS,2009,5448274.0,0.0,0.0656896573387,,0.0656896573387,14088.7854711,120.940415001,61.6794937933,-150.198128358,701.682467162,1.0,100.0,2.49723967257,81801.4138587,1412.89263278,2.0,5448274.0
137,Alaska,HAPS,2010,5903902.0,0.0,0.000376329723225,,0.000376329723225,15078.496,132.80866426,62.368184522,-151.457109094,801.794945848,1.0,100.0,1.959566787,88121.8681107,1252.2700361,2.0,5903902.0
138,Alaska,HAPS,2011,6347825.5,0.0,0.000318240786241,,0.000318240786241,15175.505618,133.227272727,62.3922654607,-151.482750736,801.783783784,1.0,100.0,1.94594594595,88121.8702703,1322.38329238,2.0,6347825.5
139,Alaska,HAPS,2012,6779624.5,0.0,0.000282510538642,,0.000282510538642,15209.7142857,129.922716628,62.2765977108,-151.554974801,801.854800937,1.0,100.0,1.98360655738,88121.8571429,1197.60772834,2.0,6779624.5
140,Alaska,HAPS,2013,7211912.5,0.0,0.0540706342669,,0.0540706342669,14812.4603467,101.557866557,62.1120789761,-151.050696102,670.499588138,1.0,100.0,2.89312191104,79789.5702224,788.501441516,2.0,7211912.5
141,Alaska,HAPS,2014,7632116.5,0.0,0.000373485215705,,0.000373485215705,18568.2254697,118.843916626,62.720429586,-151.048219461,803.535142996,1.0,100.0,2.46146388754,88121.5465342,1188.10227824,2.0,7632116.5
153,Alaska,Lead,2010,702598.5,0.0,0.003,,0.003,,188.0,67.5701,-162.968,85.0,1.0,100.0,1.54545454545,14129.0,1.0,2.0,702598.5
154,Alaska,Lead,2011,720977.0,0.0,0.0188085106383,,0.0188085106383,11260.0,102.212765957,64.3251963404,-156.259323404,139.127659574,1.0,100.0,1.53191489362,14129.0,26.5319148936,2.0,720977.0
155,Alaska,Lead,2012,739483.5,0.0,0.0545555555556,,0.0545555555556,11260.0,20.0,61.215497,-149.830175,191.0,1.0,100.0,1.47777777778,14129.0,51.0,2.0,739483.5
161,Alaska,NONOxNOy,2012,5402227.5,13.75,106.175,,46.2519524167,21820.0,90.0,64.84569,-147.727413,574.0,22.130952381,92.2619047619,1.0,42601.0,34.0,2.0,5402227.5
162,Alaska,NONOxNOy,2013,5704297.5,11.0379008746,67.4709912536,,25.5564840058,21820.0,90.0,64.84569,-147.727413,624.0,23.2521865889,96.9533527697,1.0,42600.5,34.0,2.0,5704297.5
163,Alaska,NONOxNOy,2014,6022164.5,11.2644444444,71.4635555556,,27.6147128733,21820.0,90.0,64.84569,-147.727413,613.777777778,23.2244444444,96.8488888889,1.0,42601.0111111,34.0,2.0,6022164.5
167,Alaska,VOCS,2008,13476645.5,0.0,1.12453888889,,1.12453888889,,20.0,61.205861,-149.824602,101.0,1.0,100.0,6.0,44072.5333333,18.0,2.0,
168,Alaska,VOCS,2009,14739059.5,0.0,0.572527666667,,0.572527666667,,20.0,61.205861,-149.824602,101.0,1.0,100.0,6.0,44072.5333333,18.0,2.0,
169,Alaska,VOCS,2013,19855293.0,0.0,0.584100932994,,0.584100932994,,20.0,61.205861,-149.824602,101.0,1.0,100.0,6.0,44051.7234945,18.0,2.0,
189,Arizona,HAPS,1999,1633525.0,0.860869565217,0.825629720227,,0.578219513422,34919.2060491,8.17580340265,34.3245642476,-110.964146183,733.414744802,1.20831758034,93.2279773157,1.0011342155,83360.7085066,5233.3610586,4.0,1633525.0
190,Arizona,HAPS,2000,1798437.0,0.33166890724,0.19785136739,,0.133508494911,35930.7527766,10.011714999,34.0483425352,-111.142498694,785.616477818,1.05819089687,98.2646437488,1.96389475706,86689.6301133,6632.17476474,4.0,1798437.0
191,Arizona,HAPS,2001,2011802.5,0.1831881328,0.215161445726,,0.184645787615,36479.9625889,12.2663056275,33.9434739349,-111.349954462,686.747351071,1.04591476336,98.4421944902,2.21803626089,80661.8981634,6473.20025901,4.0,2011802.5
192,Arizona,HAPS,2002,2326299.5,0.130418673583,0.151044773064,,0.134453751575,37732.9135851,13.5144497962,33.7290926255,-111.384523126,655.324194146,1.03445720637,98.8427195258,2.4594294183,78713.0829937,6326.21517229,4.0,2326299.5
193,Arizona,HAPS,2003,2720409.5,0.0459418070444,0.158458959418,,0.154288974732,37598.9468638,13.4477794793,33.729569729,-111.624074709,642.690199081,1.03001531394,99.8928024502,2.64532924962,77980.8764931,6049.1169219,4.0,2720409.5
194,Arizona,HAPS,2004,3135720.5,0.0238542720833,0.14195021252,,0.139903082261,37581.8605704,13.133728495,33.7150261976,-111.598804487,687.572791673,1.01315599248,100.0,4.23955472025,79861.8815238,5955.64753506,4.0,3135720.5
195,Arizona,HAPS,2005,3582856.5,0.0,0.166829292453,,0.166829292453,37494.6757018,12.6419080521,33.6867016296,-111.584115732,708.338626096,1.0,100.0,4.34560191337,81455.3289928,6111.27770396,4.0,3582856.5
196,Arizona,HAPS,2006,4069086.0,0.00529061650378,0.195151086046,,0.195151086046,37365.995101,12.3022264678,33.6907829753,-111.552626154,723.742229407,1.0,100.0,3.26291424792,83294.9025645,6584.78514219,4.0,4069086.0
197,Arizona,HAPS,2007,4535681.0,0.179524207646,0.314697281295,,0.237905160143,37274.6659243,12.2484608953,33.7093592764,-111.559285744,695.75161511,1.25058904005,99.4624154443,2.90385346204,81981.3831421,6593.68488257,4.0,4535681.0
198,Arizona,HAPS,2008,5003045.0,0.0122073707796,0.163057514487,,0.162949862938,37451.9226412,12.1688171212,33.6875459651,-111.488448821,695.683226454,1.00432666306,99.8658734451,2.35262303948,82361.546782,6489.99992274,4.0,5003045.0
199,Arizona,HAPS,2009,5457311.0,0.0315887996256,0.200433069183,,0.199029512753,37854.7844511,12.22236955,33.6116468327,-111.449837652,690.161921847,1.00904765619,99.7057951798,2.46533031745,81820.6348959,6536.88994618,4.0,5457311.0
200,Arizona,HAPS,2010,5912595.5,0.0119407496977,0.123478132557,,0.123412382935,37555.4187037,12.1877267231,33.6568696105,-111.505959909,700.906665659,1.00408101572,99.8668379686,2.43100060459,82317.2543077,6542.25377872,4.0,5912595.5
201,Arizona,HAPS,2011,6356352.0,0.0260340445198,0.218119944543,,0.216057247169,37650.7659098,12.2753600863,33.6345696298,-111.493529117,692.012400832,1.00731726103,99.7629977663,2.65439420781,81786.9219749,6431.88469537,4.0,6356352.0
202,Arizona,HAPS,2012,6788321.0,0.0288805913282,0.162932020117,,0.160424082451,37731.4547045,12.2762325688,33.6325322912,-111.467053549,701.83395565,1.00815362341,99.730473215,2.57006781986,81895.6687495,6491.97043359,4.0,6788321.0
203,Arizona,HAPS,2013,7220437.0,0.0261625522841,0.0796366767818,,0.0783080455999,38367.2692903,12.511523005,33.5474408176,-111.427409964,705.188058722,1.00697121299,99.7517428032,2.63839908144,81727.4457476,6342.17895514,4.0,7220437.0
204,Arizona,HAPS,2014,7640220.5,0.0270650554544,0.0746926833306,,0.0734161287039,38681.5413826,12.7022016222,33.493469325,-111.419844183,707.928405893,1.00728356232,99.7452408542,2.71701705016,82101.0408873,6250.24772389,4.0,7640220.5
225,Arizona,Lead,2010,702630.5,0.0,0.0215,,0.0215,38060.0,13.0,33.684627,-112.08635,109.0,1.0,100.0,1.30952380952,12128.0,4018.0,4.0,702630.5
226,Arizona,Lead,2011,721128.0,0.0,0.0759764705882,,0.0759764705882,37847.9215686,9.02352941176,33.3305619412,-111.226047855,163.345098039,1.0,100.0,1.30980392157,13454.1529412,3665.74901961,4.0,721128.0
227,Arizona,Lead,2012,739694.0,0.0,0.0566746223565,,0.0566746223565,39145.6797583,10.7341389728,33.1614113263,-111.219284801,179.305135952,1.0,100.0,1.23564954683,20778.5468278,3785.11480363,4.0,739694.0
228,Arizona,Lead,2013,761562.0,0.0,0.0338400530504,,0.0338400530504,39160.0530504,11.0901856764,33.1814472467,-111.298322979,180.103448276,1.0,100.0,1.20954907162,25617.0636605,4217.79575597,4.0,761562.0
229,Arizona,Lead,2014,783128.0,0.0,0.0396325814536,,0.0396325814536,39607.8696742,11.7067669173,33.1317074311,-111.301402318,158.13283208,1.0,100.0,1.27568922306,24805.6917293,3967.2481203,4.0,783128.0
246,Arizona,NONOxNOy,1999,2300686.5,10.2103213242,105.018451801,,38.6600835867,38060.0,13.0,33.47349211,-112.178119756,74.2658227848,23.3865628043,97.4683544304,1.26582278481,42601.9990263,9995.68743914,4.0,2300686.5
247,Arizona,NONOxNOy,2000,2511293.5,11.0446043165,111.318561151,,40.7473926871,38060.0,13.0,33.4677076993,-112.26716906,74.2589928058,23.4043165468,97.5467625899,1.25899280576,42602.0014388,9996.0676259,4.0,2511293.5
248,Arizona,NONOxNOy,2001,2725075.5,10.4092987805,73.4400152439,,24.7852059146,38060.0,14.8658536585,33.4134242287,-112.102973297,74.5091463415,23.3978658537,97.512195122,1.50914634146,42601.9512195,9530.40243902,4.0,2725075.5
249,Arizona,NONOxNOy,2002,2945145.5,10.2837696335,61.8887958115,,22.6884022419,38009.4031414,13.8691099476,33.4441838073,-111.92479628,74.6209424084,23.3842931937,97.4539267016,1.62094240838,42601.9989529,7963.4408377,4.0,2945145.5
250,Arizona,NONOxNOy,2003,3169394.5,10.2814667988,52.0986124876,,19.7039842968,37996.8880079,13.6005946482,33.4527316234,-111.881233103,74.6382556987,23.3984142716,97.5193260654,1.63825569871,42602.0,7581.34390486,4.0,3169394.5
251,Arizona,NONOxNOy,2004,3395033.5,10.4209876543,54.0314814815,,18.2355304798,38004.9547325,13.3769547325,33.4654348955,-111.91257044,74.5234567901,23.7452674897,98.9654320988,1.52345679012,42602.0,7926.80823045,4.0,3395033.5
252,Arizona,NONOxNOy,2005,3623469.5,9.97194602273,49.7689985795,,17.5014464265,40524.8275862,15.9602272727,33.4013356371,-112.430503544,74.4517045455,23.7464488636,98.9744318182,1.45170454545,42602.0,6074.01704545,4.0,3623469.5
253,Arizona,NONOxNOy,2006,3852349.5,10.2350132626,42.4734748011,,14.7884018594,40501.2687014,15.8371352785,33.4207770016,-112.416656738,171.741114058,23.7082228117,98.8127320955,1.34058355438,42601.6753316,5856.54535809,4.0,3852349.5
254,Arizona,NONOxNOy,2007,4084635.5,11.7678244973,82.8854661792,,28.1824972285,40195.2833638,16.0932358318,33.3387941846,-112.476823829,167.23583181,23.5347349177,98.0776965265,1.0,42601.6892139,8037.30347349,4.0,4084635.5
255,Arizona,NONOxNOy,2008,4336917.5,12.3581488934,75.4967806841,,27.4821149789,38060.0,14.2474849095,33.4710291368,-111.969432176,255.690140845,23.523138833,98.032193159,1.0,42601.3953722,9685.75251509,4.0,4336917.5
256,Arizona,NONOxNOy,2009,4594312.0,11.9753639418,70.4899216125,,25.6667494972,38060.0,14.1198208287,33.4743861915,-111.982360925,211.737961926,23.6226203807,98.444568869,1.0,42601.5520717,9717.60470325,4.0,4594312.0
257,Arizona,NONOxNOy,2010,4848160.0,11.96024006,49.7754688672,,16.8943312558,41348.8222056,16.5648912228,32.9655347224,-111.512405824,241.704426107,23.5648912228,98.2190547637,1.06826706677,42601.5206302,6033.45311328,4.0,4848160.0
258,Arizona,NONOxNOy,2011,5114533.0,10.8737541528,39.6560555723,,13.9337791317,43346.6203564,17.2863183328,32.6766458004,-111.30443239,283.405919662,23.5832074902,98.3041377227,1.10993657505,42601.4306856,3986.11205074,4.0,5114533.0
259,Arizona,NONOxNOy,2012,5403860.0,11.3014775228,42.6258723672,,15.1129216542,43265.9100912,17.1358063502,32.6903313923,-111.323773551,308.107827727,23.5834643194,98.3005344231,1.09525306507,42601.4001886,4098.88431311,4.0,5403860.0
260,Arizona,NONOxNOy,2013,5706282.5,10.3185140073,38.4711936663,,13.0030051181,43394.9573691,17.2253349574,32.6717352241,-111.307363,314.823386114,23.6635200974,98.631546894,1.11114494519,42601.3949452,3956.1498173,4.0,5706282.5
261,Arizona,NONOxNOy,2014,6024382.0,10.5035360679,33.4820650636,,11.8750421618,43291.0594153,16.6588401697,32.842004553,-111.542418756,302.676096181,23.4099009901,97.5779349364,1.08797736917,42601.4528996,4459.10353607,4.0,6024382.0
269,Arizona,VOCS,1999,3277736.5,7.74259448417,18.6771961185,,11.2608614236,,13.0,33.503833,-112.095767,130.161644535,2.79570990807,35.4080694586,1.03779366701,43811.2311032,9997.0,4.0,
270,Arizona,VOCS,2000,4133899.5,8.77904490378,7.03228795438,,3.91876930613,,13.0,33.503833,-112.095767,128.630791162,2.60691375624,43.4907341411,1.1732002851,43832.4501069,9997.0,4.0,
271,Arizona,VOCS,2001,5043876.0,2.64388332608,6.54176055725,,4.98630706774,,15.6490204615,33.4192377631,-111.824464208,117.116935133,1.66791467131,75.7219851981,4.55925119721,43937.3178058,8446.75498476,4.0,
272,Arizona,VOCS,2002,6129979.5,2.00138739016,3.97482503468,,2.80358383205,,15.6520733775,33.4111411932,-111.822527697,110.325265916,1.64791120703,79.4338677355,4.35285956528,44013.3091568,7968.70895637,4.0,
273,Arizona,VOCS,2003,7239156.0,0.279741935484,2.14771612903,,2.0868516129,,14.2228817204,33.418464617,-111.976466923,101.037075269,1.13969892473,99.5010752688,5.97178494624,44093.2823226,6481.48533333,4.0,
274,Arizona,VOCS,2004,8338042.0,0.0662218927601,3.77322675233,,3.74429873981,,14.2835845482,33.4300081433,-111.961886268,160.940449716,1.06210361585,100.0,13.6233423935,44061.0756939,7279.22205749,4.0,
275,Arizona,VOCS,2005,9507503.0,0.0,4.2713364815,,4.2713364815,,14.2391173693,33.4289815497,-111.961699084,156.303940929,1.0,100.0,14.7040439598,44009.0565811,7171.25568816,4.0,
276,Arizona,VOCS,2006,10785925.0,0.0,4.77605364996,,4.77605364996,,13.6633999246,33.4680472568,-112.024860124,165.07425556,1.0,100.0,14.3778112828,43981.0369393,8739.47267245,4.0,
277,Arizona,VOCS,2007,12115276.5,5.62511275483,5.83296415299,,2.30692149378,,14.1762583439,33.4652739922,-111.975096869,142.114378495,9.05024355042,86.7630344579,10.6797762944,43938.8805701,9249.35071261,4.0,
278,Arizona,VOCS,2008,13480578.5,0.738455079765,1.49293129023,,1.41873033823,,14.5717884131,33.4379880949,-111.93161317,110.117548279,1.21158690176,93.4408060453,7.33459277918,43990.43185,8145.34256927,4.0,
279,Arizona,VOCS,2009,14744599.0,0.660601559599,1.50037628419,,1.44685893526,,14.5912860503,33.4395586126,-111.930061515,110.80505013,1.20423319718,93.341997772,7.4229483847,43981.3547469,8264.51182077,4.0,
280,Arizona,VOCS,2010,16009759.5,0.632927389706,1.60244014246,,1.51307203562,,14.5211397059,33.4437077633,-111.937633189,110.178308824,1.19014246324,93.7775735294,7.00298713235,43979.9334789,8419.2265625,4.0,
281,Arizona,VOCS,2011,17296663.5,0.622876425413,1.59509727717,,1.4866062767,,14.5303700256,33.4418017256,-111.936360759,110.755061671,1.18955084943,93.2895043053,7.33011403305,43976.6874564,8317.89085408,4.0,
282,Arizona,VOCS,2012,18586683.0,0.625425919398,1.23888849724,,1.17192259159,,14.5499941252,33.4424926344,-111.934618409,112.430031724,1.20737868641,93.2147808718,7.69862530842,43954.9434849,8384.85524615,4.0,
283,Arizona,VOCS,2013,19861303.0,0.620770953672,1.38946410468,,1.31303049299,,14.4881527761,33.4433744258,-111.940730069,112.001296711,1.17941765885,93.5118472239,7.65224566781,43959.1485324,8355.9642815,4.0,
